Fe1      3159.011
Cr2      3159.111
Rh2      3159.261
Fe1      3159.261
Fe2      3159.349
V2       3159.349
Fe1      3159.436
Ni1      3159.531
OH       3159.531
Co1      3159.671
Co1      3159.671
Cr2      3159.831
CH       3159.935
Mn1      3159.935
OH       3160.082
Cr2      3160.082
Fe1      3160.213
Fe1      3160.347
Cr1      3160.612
CH       3160.612
Fe1      3160.647
V2       3160.801
V2       3160.801
OH       3160.801
OH       3160.801
Fe1P     3160.923
Mn1      3161.033
Ti2      3161.204
Fe1      3161.382
CH       3161.382
Fe1      3161.553
Co1      3161.653
Ti2      3161.774
OH       3161.901
Fe1      3161.952
Fe2      3161.952
Fe1      3162.353
Fe1      3162.353
CH       3162.353
Cr2      3162.433
Ti2      3162.570
V2       3162.703
Fe2      3162.803
V2       3163.028
Fe2      3163.095
OH       3163.223
Nb2      3163.423
CH       3163.423
Cr1      3163.768
Fe1      3163.888
Cr2      3163.930
CH       3163.930
CH       3164.068
Ni1      3164.173
Fe1      3164.295
Zr2      3164.295
OH       3164.418
OH       3164.548
CH       3164.685
V2       3164.833
OH       3164.833
Ti2      3164.898
Fe1      3165.005
Fe1P     3165.084
OH       3165.157
Fe1P     3165.157
Fe1      3165.266
Zr2      3165.420
Ni1      3165.512
Fe1      3165.875
Zr2      3165.958
CH       3166.130
Fe1      3166.255
Zr2      3166.255
OH       3166.335
Fe1      3166.438
