 CrI       3989.986  24 0    268          C245     15.
 NdII      3990.103  60 1    19           A 10     60.
 CrI       3990.16   24 0    280          B184      8.
 TiI       3990.184  22 0    188          E245      1. :n
 ClII      3990.19   17 1    76           A195     20.
 CoI       3990.299  27 0    58           A 56      6.
 FeI       3990.379  26 0    527          J371      2.
 FeI       3990.55   26 0 P  556                       sol
 V I       3990.566  23 0 *  89           C245     20.
 FeIII     3990.81   26 2    46           B102         tr
 S II      3990.94   16 1    45           A157      3.
 CrI       3991.123  24 0    38           C245     80.
 ZrII      3991.14   40 1    30           A196     40.
 CrII      3991.47   24 1 F  4
 V II      3991.47   23 1    10           A266      3.
 ClIII     3991.50   17 2    7            A 31      7.
 CoI       3991.528  27 0    173          A 56      4.
 Cr        3991.673  24 0    38
 Co        3991.684  27 0    17           A 56      6.
 NdII      3991.743  60 1    19           A 10     80.
 SiII      3991.77   14 1                 A117      2. n
 CoI       3991.831  27 0    129          C245      2. :
 FeII      3991.84   26 1 F  8
 V II      3991.965  23 1    202,227      A266      2.
 CoI       3992.014  27 0    3            G 62      1. :
 ArII      3992.06   18 1    2            A340      7.
 CrII      3992.08   24 1 F  4
 CrI       3992.11   24 0    38           B184      4.
 IrI       3992.114  77 0    5            A  6     80.
 CeII      3992.386  58 1    134          A144    125.
 FeI       3992.395  26 0    604          U247      1. :
 FeI       3992.64   26 0 P  219                       sol
 V I       3992.801  23 0    89           C245     12.
 CrI       3992.845  24 0    67           C245     30.
 CeII      3992.913  58 1    226          A144     15. :
 GdII      3993.213  64 1    1            A225    200.
 CrII      3993.29   24 1 F  4
 SmII      3993.308  62 1    4            A221    200.
 BaI       3993.401  56 0    8            A400     80.
 S II      3993.526  16 1    29           A157      4.
 CrII      3993.57   24 1 F  4
 NiII      3993.65   28 1 F  4
 TiI       3993.796  22 0    186          B 65      1.
 CeII      3993.822  58 1    12           C245    200.
 NiI       3993.952  28 0    170          B245      3. n
 CrI       3993.968  24 0    67           C245     15.
 FeI       3994.00   26 0 P  560
 FeI       3994.117  26 0    526          J371      2.
 GdII      3994.165  64 1    49           A225    800.
 FeI       3994.27   26 0 P  320                       sol
 LaII      3994.50   57 1    78           A258     10.
 CoI       3994.542  27 0    17           A 56      6.
 TiI       3994.56   22 0 P  186
 TiI       3994.683  22 0    188          B 65      4. n
 NdII      3994.684  60 1                 B245     80.
 ArII      3994.81   18 1    89,101       A340      5.
 PrII      3994.834  59 1    11           A339    200.
 N II      3994.996   7 1    12           A 20     10.                 O9V-B9Ia
 K II      3995.10   19 1    1            A 46     10.
 O IV      3995.17    8 3    10           B126      2. :
 FeI       3995.199  26 0    604          J371      1. :w
 CoI       3995.306  27 0    31           A 56     60.                 G0-G5V
 ScII      3995.48   21 1 P  49
 ScII      3995.49   21 1 P  16
 TmII      3995.586  69 1    5            A269     80.
 BaI       3995.656  56 0    8            A400     30.
 LaII      3995.74   57 1    27           A258    400.
 FeVI      3995.8    26 5 F  3
 NiI       3995.83   28 0 P  238
 AlII      3995.860  13 1    47           B377      5.
 FeI       3995.996  26 0    279          J371      4.
 AlII      3996.075  13 1    47           B377      1.
 AlII      3996.159  13 1    47           B377      4.
 AlII      3996.182  13 1 f  47           B377      0.5
 FeI       3996.26   26 0 P  561                       sol
 FeI       3996.28   26 0 P  427                       sol
 CaV       3996.3    20 4 F  2                                 84.
 F IV      3996.3     9 3 F  1
 GdII      3996.320  64 1                 A225    800.
 AlII      3996.323  13 1    47           B377      0.5
 FeII      3996.36   26 1 P  190
 AlII      3996.381  13 1    47           B377      3.
 TmII      3996.518  69 1                 B224    200.
 ScI       3996.607  21 0    7            A245     30.
 FeI       3996.79   26 0 P  1074                      sol
 FeI       3996.968  26 0    945          J371      2.
 PrII      3997.054  59 1    9            A339     40.
 V II      3997.126  23 1    9            A266    200.
 P III     3997.17   15 2    9            A133      5.
 FeI       3997.394  26 0    278          I 14     15.                 F0V-K5Ib
 Y II      3997.43   39 1    24           A254      1.
 FeI       3997.48   26 0 P  563                       sol
 FeI       3997.49   26 0 P  556                       sol
 GdII      3997.764  64 1    67           A225    300.
 CoI       3997.901  27 0    32           A 56     40.                 G0-G5V
 S III     3997.97   16 2                 A157      0.
 SiII      3998.00   14 1                 A117      1. n
 FeI       3998.054  26 0    276          I 14     10.                 F5-K5V;A0-A9III;F2-K0II;G0-K2Ib
 FeI       3998.46   26 0 P  606                       sol
 HfII      3998.51   72 1    59           A289      6. d
 CoI       3998.554  27 0    33           E 71      1. :n
 TiI       3998.635  22 0    12           A178    100. R               G0V-M2Ia
 N III     3998.69    7 2    16           A124      3. d               O9-B2V
 V I       3998.730  23 0    89           C245     15.
 S II      3998.79   16 1    59           A157      3.
 CrI       3998.85   24 0    307          B184      4.
 ZrII      3998.98   40 1    16           A196     30.
 CrII      3999.00   24 1 P  10
 CrII      3999.07   24 1 P  10
 V II      3999.195  23 1    202          A266     30. n
 CeII      3999.242  58 1    57           B  9    500.
 TiI       3999.336  22 0    188          B 65      7. n
 CrI       3999.679  24 0                 C245      7.
 C III     3999.92    6 2 ?               A 81      0. d
 N I       3999.98    7 0                 B 78      4.
 FeI       4000.02   26 0    360          W171      1. :
 FeI       4000.266  26 0    556          J371      1. :
 FeI       4000.466  26 0    426          J371      2.                 G5-K5III
 NdII      4000.493  60 1    64           A 10     30.
 CrI       4000.59   24 0    295          B184      4.
 CeII      4001.049  58 1    193          B  9      4. :
 V II      4001.17   23 1    202          A266      2.
 K II      4001.24   19 1    6            A 46     15.
 GdII      4001.257  64 1    49           A225    600.
 CrI       4001.444  24 0    268          C245     25.
 C III     4001.56    6 2 ?               A 81      0. d
 FeI       4001.666  26 0    72           J371      5.                 A4-A7V;B3-B9II;B2-B9Iab;A0-G0Ia
 FeII      4002.073  26 1    29           A 76      2.
 TiI       4002.466  22 0    188          B 65      9. n
 CrII      4002.48   24 1    166          A184      5.
 FeII      4002.549  26 1    190          A 76      3.
 ZrI       4002.550  40 0    46           A197      8.
 FeI       4002.665  26 0    320,655      V 55      1. :
 V II      4002.940  23 1    9            A266     80.
 ZrII      4002.95   40 1    142          A196      2.
 FeV       4003.2    26 4 F  1
 CrII      4003.33   24 1    194          A184     25.
 FeIII     4003.41   26 2    15           A103      4.
 CoI       4003.596  27 0    130          A 56      2.
 N III     4003.64    7 2    16           A124      4. :d
 FeI       4003.764  26 0    728          J371      2.
 CeII      4003.771  58 1    188          C245    100.
 TiI       4003.789  22 0    188          B 65     10. n
 GdII      4003.850  64 1    104          A225     30.
 S II      4003.89   16 1    45           A157      1.
 CrI       4003.921  24 0    268          D142      7.
 NdII      4004.010  60 1                 B245     60.
 TiII      4004.07   22 1 F  11
 FeII      4004.15   26 1 P  127
 FeI       4004.832  26 0    601          J371      1. :
 FeI       4004.976  26 0    486,557      J371      1. :
 FeIII     4005.04   26 2 P  45                        mFeI
 TiII      4005.07   22 1 F  11
 FeI       4005.246  26 0    43           B161     25.                 A0V-M2Ia
 FeI       4005.38   26 0 P  123                       sol
 FeI       4005.49   26 0 P  219                       sol
 FeIII     4005.64   26 2 P  45
 AlII      4005.7    13 1    89           B377      0.
 V II      4005.712  23 1    32           A266    800.
 TiI       4005.952  22 0    187          B 65      6. n
 NiI       4006.136  28 0                 B245      3. :
 FeI       4006.16   26 0 P  564                       sol
 FeI       4006.314  26 0    603          J371      3.                 K0-K3II
 FeI       4006.631  26 0    488          J371      2.                 K0-K3II
 FeI       4006.768  26 0    320          V 55      1. :w
 CrII      4007.04   24 1 P  194
 TiI       4007.195  22 0    187          B 65      3. n
 FeI       4007.233  26 0    119          V 55      1. :gn
 FeI       4007.277  26 0    277          J371      6.                 K0-K3II
 HfII      4007.36   72 1    88           A289     10.
 NdII      4007.435  60 1                 B245     50.
 CeII      4007.589  58 1    221          A144     15. :
 LaII      4007.64   57 1                 A258      7. n
 ArII      4007.66   18 1    65           A340      1.
 FeII      4007.72   26 1 P  189
 S II      4007.78   16 1    29           A157      0.
 HeI       4007.81    2 0 PF  56
 TiI       4008.046  22 0    187          B 65      9. n               K0-K3II
 V II      4008.17   23 1    32           A266     20.
 FeIII     4008.3    26 2 F  4
 ScII      4008.41   21 1 P  16
 HfII      4008.46   72 1    54           A289      8.
 ScII      4008.60   21 1 P  16
 PrII      4008.714  59 1    28           A339     75.
 W I       4008.769  74 0    6            A 22   1000.
 FeIII     4008.81   26 2                 B102      5.
 GdII      4008.913  64 1                 A225    400.
 TiI       4008.926  22 0    12           A178     35.                 K0-M2V;K0Ib-M2Ia
 HeI       4009.270   2 0    55           D174      1. :               O9V-B9Ia
 S II      4009.39   16 1    55           A157      0.
 FeI       4009.54   26 0 P  556                       sol
 AlII      4009.58   13 1    37           B377      1.
 TiI       4009.653  22 0    11           B 65     15.                 K0-M2V;K0Ib-M2Ia
 FeI       4009.714  26 0    72           I 14     10.                 K5-M2III;K0-K3II
 C II      4009.90    6 1    27           A122      2. :
 NiI       4009.984  28 0    150          B245      3. :
 FeI       4010.18   26 0    915          W171      1. :
 FeI       4010.77   26 0    219,320      W171      1. :
 FeII      4010.91   26 1 F  9
 CoI       4011.089  27 0    2            A 56      2.
 NaV       4011.2    11 4 F  1                                138.0
 ArII      4011.23   18 1    53           A340      3.
 FeI       4011.416  26 0    218          V 55      1. :
 TiI       4011.534  22 0    10           E245      3. :
 EuII      4011.69   63 1    22           A223    100.
